,Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather,Weather Type,Weather Code,Temperature,Humidity,Vehicle Type
214,33:23.5,30/12/2019,15:33:23,1,16,"['Clouds', 802, 296.5, 83]",'Clouds', 802, 296.5, 83,['detection error']
215,33:33.9,30/12/2019,15:33:34,1,59,"['Clouds', 802, 296.5, 83]",'Clouds', 802, 296.5, 83,
216,34:14.3,30/12/2019,15:34:14,1,76,"['Clouds', 802, 296.56, 83]",'Clouds', 802, 296.56, 83,['detection error']
217,34:22.5,30/12/2019,15:34:23,1,4,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,
218,34:31.5,30/12/2019,15:34:32,0,12,"['Clouds', 802, 296.56, 83]",'Clouds', 802, 296.56, 83,
219,34:53.7,30/12/2019,15:34:54,1,35,"['Clouds', 802, 296.5, 83]",'Clouds', 802, 296.5, 83,
220,35:01.9,30/12/2019,15:35:02,0,94,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,
221,35:09.9,30/12/2019,15:35:10,0,52,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,
222,35:17.7,30/12/2019,15:35:18,0,20,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,
223,35:25.6,30/12/2019,15:35:26,1,86,"['Clouds', 802, 296.5, 83]",'Clouds', 802, 296.5, 83,
224,35:52.0,30/12/2019,15:35:52,0,38,"['Clouds', 802, 296.5, 83]",'Clouds', 802, 296.5, 83,['detection error']
225,36:18.1,30/12/2019,15:36:18,0,91,"['Clouds', 802, 296.5, 83]",'Clouds', 802, 296.5, 83,['detection error']
226,36:26.5,30/12/2019,15:36:27,1,17,"['Clouds', 802, 296.5, 83]",'Clouds', 802, 296.5, 83,
227,36:54.2,30/12/2019,15:36:54,1,62,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,['detection error']
228,37:02.1,30/12/2019,15:37:02,1,80,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
229,38:18.0,30/12/2019,15:38:18,0,4,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
230,39:05.5,30/12/2019,15:39:06,1,85,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
231,39:18.1,30/12/2019,15:39:18,1,17,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,['detection error']
232,39:26.3,30/12/2019,15:39:26,1,55,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,['detection error']
233,39:34.5,30/12/2019,15:39:34,0,33,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
234,40:00.4,30/12/2019,15:40:00,0,9,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,['detection error']
235,40:08.4,30/12/2019,15:40:08,1,100,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
236,40:16.2,30/12/2019,15:40:16,1,91,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,['detection error']
237,40:24.2,30/12/2019,15:40:24,0,44,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
238,40:32.2,30/12/2019,15:40:32,1,70,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
239,40:40.1,30/12/2019,15:40:40,1,69,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,['detection error']
240,40:51.4,30/12/2019,15:40:51,1,6,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
241,41:00.3,30/12/2019,15:41:00,0,86,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
242,41:10.4,30/12/2019,15:41:10,1,31,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
243,41:18.4,30/12/2019,15:41:18,0,95,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,['detection error']
244,41:36.8,30/12/2019,15:41:37,1,14,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,
245,41:44.7,30/12/2019,15:41:45,1,93,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
246,42:18.2,30/12/2019,15:42:18,1,48,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
247,42:27.5,30/12/2019,15:42:27,0,7,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
248,42:36.2,30/12/2019,15:42:36,1,47,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,['detection error']
249,43:55.5,30/12/2019,15:43:56,0,90,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,
250,44:13.8,30/12/2019,15:44:14,1,64,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
251,44:22.6,30/12/2019,15:44:23,1,42,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,
252,45:04.6,30/12/2019,15:45:05,1,97,"['Clouds', 802, 296.55, 83]",'Clouds', 802, 296.55, 83,
253,45:12.5,30/12/2019,15:45:12,1,62,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
254,45:20.4,30/12/2019,15:45:20,1,90,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
255,45:28.6,30/12/2019,15:45:29,1,58,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
256,45:36.5,30/12/2019,15:45:36,1,64,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
257,45:44.4,30/12/2019,15:45:44,1,19,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
258,45:52.5,30/12/2019,15:45:52,0,77,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
259,46:18.1,30/12/2019,15:46:18,1,81,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
260,46:36.8,30/12/2019,15:46:37,1,33,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
261,46:48.7,30/12/2019,15:46:49,1,2,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
262,46:56.6,30/12/2019,15:46:57,1,49,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
263,47:03.1,30/12/2019,15:47:03,1,48,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
264,47:14.3,30/12/2019,15:47:14,1,67,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
265,47:22.5,30/12/2019,15:47:23,0,73,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
266,47:30.5,30/12/2019,15:47:31,1,36,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
267,48:18.0,30/12/2019,15:48:18,1,96,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,['detection error']
268,49:01.4,30/12/2019,15:49:01,1,5,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
269,49:09.5,30/12/2019,15:49:10,0,38,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
270,49:18.0,30/12/2019,15:49:18,0,35,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
271,49:32.1,30/12/2019,15:49:32,0,30,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
272,49:40.3,30/12/2019,15:49:40,1,67,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
273,50:09.7,30/12/2019,15:50:10,1,85,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
274,50:17.6,30/12/2019,15:50:18,0,17,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
275,50:25.6,30/12/2019,15:50:26,1,79,"['Clouds', 802, 296.57, 83]",'Clouds', 802, 296.57, 83,
276,50:33.4,30/12/2019,15:50:33,0,81,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
277,50:43.2,30/12/2019,15:50:43,0,42,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,['detection error']
278,50:51.1,30/12/2019,15:50:51,0,81,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
279,50:59.3,30/12/2019,15:50:59,0,36,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
280,51:10.4,30/12/2019,15:51:10,1,68,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,['detection error']
281,51:25.7,30/12/2019,15:51:26,1,7,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
282,51:33.6,30/12/2019,15:51:34,0,91,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
283,51:42.0,30/12/2019,15:51:42,0,49,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,
284,51:57.2,30/12/2019,15:51:57,0,92,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
285,52:09.5,30/12/2019,15:52:09,1,74,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
286,52:18.4,30/12/2019,15:52:18,0,93,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
287,52:42.3,30/12/2019,15:52:42,0,19,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,['detection error']
288,53:03.6,30/12/2019,15:53:04,0,51,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,
289,53:11.9,30/12/2019,15:53:12,1,24,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
290,53:20.3,30/12/2019,15:53:20,1,11,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
291,53:50.2,30/12/2019,15:53:50,1,94,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
292,53:58.3,30/12/2019,15:53:58,1,49,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,['detection error']
293,54:18.1,30/12/2019,15:54:18,1,69,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
294,55:08.9,30/12/2019,15:55:09,1,68,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,
295,55:17.1,30/12/2019,15:55:17,0,84,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
296,55:24.9,30/12/2019,15:55:25,1,95,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
297,55:32.9,30/12/2019,15:55:33,0,20,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
298,55:40.7,30/12/2019,15:55:41,1,90,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
299,56:18.1,30/12/2019,15:56:18,1,32,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
300,57:10.4,30/12/2019,15:57:10,1,18,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,['detection error']
301,57:58.1,30/12/2019,15:57:58,0,90,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,['detection error']
302,58:06.7,30/12/2019,15:58:07,0,17,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
303,58:18.0,30/12/2019,15:58:18,0,51,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,
304,58:27.9,30/12/2019,15:58:28,1,17,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
305,59:10.3,30/12/2019,15:59:10,1,51,"['Clouds', 802, 296.59, 83]",'Clouds', 802, 296.59, 83,['detection error']
306,59:18.5,30/12/2019,15:59:18,0,40,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,['detection error']
307,59:35.5,30/12/2019,15:59:35,1,9,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,['detection error']
308,59:44.8,30/12/2019,15:59:45,1,55,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,
309,00:09.7,30/12/2019,16:00:10,1,10,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,[]
310,00:18.0,30/12/2019,16:00:18,1,58,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
311,00:26.0,30/12/2019,16:00:26,0,82,"['Clouds', 804, 296.53, 83]",'Clouds', 804, 296.53, 83,
312,00:34.8,30/12/2019,16:00:35,1,89,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
313,00:42.8,30/12/2019,16:00:43,1,39,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
314,00:55.0,30/12/2019,16:00:55,1,82,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
315,01:03.1,30/12/2019,16:01:03,1,92,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['uncertain', 'uncertain', 'pedestrian']"
316,01:17.1,30/12/2019,16:01:17,0,93,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['uncertain', 'pedestrian', 'car']"
317,01:27.5,30/12/2019,16:01:27,1,51,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['pedestrian', 'pedestrian']"
318,01:36.2,30/12/2019,16:01:36,1,85,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['pedestrian', 'uncertain']"
319,02:18.1,30/12/2019,16:02:18,1,87,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,['detection error']
320,02:35.6,30/12/2019,16:02:36,0,88,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
321,02:43.7,30/12/2019,16:02:44,1,38,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
322,02:57.6,30/12/2019,16:02:58,1,65,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
323,03:07.9,30/12/2019,16:03:08,1,96,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
324,03:17.4,30/12/2019,16:03:17,1,13,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['uncertain', 'car']"
325,03:52.1,30/12/2019,16:03:52,1,39,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['uncertain', 'car']"
326,04:00.6,30/12/2019,16:04:01,1,34,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
327,04:08.8,30/12/2019,16:04:09,1,58,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
328,04:18.1,30/12/2019,16:04:18,0,82,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,['detection error']
329,05:06.5,30/12/2019,16:05:06,1,36,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,['detection error']
330,05:14.4,30/12/2019,16:05:14,1,48,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['uncertain', 'car']"
331,05:22.4,30/12/2019,16:05:22,1,46,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['pedestrian', 'pedestrian']"
332,05:30.5,30/12/2019,16:05:31,0,70,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
333,06:01.7,30/12/2019,16:06:02,0,91,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
334,07:18.0,30/12/2019,16:07:18,1,47,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
335,09:01.4,30/12/2019,16:09:01,0,78,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,"['uncertain', 'car']"
336,09:09.4,30/12/2019,16:09:09,0,54,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,"['uncertain', 'uncertain', 'car']"
337,09:18.1,30/12/2019,16:09:18,1,46,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
338,10:15.6,30/12/2019,16:10:16,1,43,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
339,10:23.6,30/12/2019,16:10:24,1,91,"['Clouds', 804, 296.52, 83]",'Clouds', 804, 296.52, 83,
340,10:43.9,30/12/2019,16:10:44,0,9,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,
341,10:53.3,30/12/2019,16:10:53,0,32,"['Clouds', 804, 296.51, 83]",'Clouds', 804, 296.51, 83,['detection error']
342,11:01.9,30/12/2019,16:11:02,1,63,"['Clouds', 804, 296.51, 83]",'Clouds', 804, 296.51, 83,
343,11:10.1,30/12/2019,16:11:10,1,47,"['Clouds', 804, 296.51, 83]",'Clouds', 804, 296.51, 83,"['uncertain', 'uncertain', 'pedestrian', 'pedestrian', 'pedestrian']"
344,11:18.0,30/12/2019,16:11:18,0,41,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
345,12:18.2,30/12/2019,16:12:18,1,79,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
346,13:00.7,30/12/2019,16:13:01,0,44,"['Clouds', 804, 296.51, 83]",'Clouds', 804, 296.51, 83,
347,13:10.5,30/12/2019,16:13:10,0,3,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,"['uncertain', 'car', 'uncertain']"
348,13:18.4,30/12/2019,16:13:18,1,77,"['Clouds', 804, 296.51, 83]",'Clouds', 804, 296.51, 83,"['pedestrian', 'pedestrian', 'pedestrian', 'pedestrian', 'uncertain']"
349,13:26.4,30/12/2019,16:13:26,0,30,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,"['uncertain', 'car', 'uncertain']"
350,14:18.2,30/12/2019,16:14:18,0,86,"['Clouds', 804, 296.51, 83]",'Clouds', 804, 296.51, 83,['detection error']
351,14:28.3,30/12/2019,16:14:28,0,7,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
352,16:18.0,30/12/2019,16:16:18,1,49,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,
353,16:57.6,30/12/2019,16:16:58,1,84,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,
354,17:05.9,30/12/2019,16:17:06,0,6,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,
355,17:18.2,30/12/2019,16:17:18,0,16,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
356,17:45.1,30/12/2019,16:17:45,1,93,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
357,17:54.4,30/12/2019,16:17:54,0,35,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
358,18:02.3,30/12/2019,16:18:02,1,64,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
359,18:18.1,30/12/2019,16:18:18,1,67,"['Clouds', 804, 296.51, 83]",'Clouds', 804, 296.51, 83,['detection error']
360,19:05.7,30/12/2019,16:19:06,0,35,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,
361,19:14.7,30/12/2019,16:19:15,1,67,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,
362,19:23.0,30/12/2019,16:19:23,0,75,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,
363,21:04.6,30/12/2019,16:21:05,1,50,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,
364,21:13.1,30/12/2019,16:21:13,1,49,"['Clouds', 804, 296.5, 83]",'Clouds', 804, 296.5, 83,['detection error']
365,21:21.1,30/12/2019,16:21:21,1,91,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,['detection error']
366,22:18.0,30/12/2019,16:22:18,1,31,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
367,23:06.6,30/12/2019,16:23:07,0,11,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,
368,23:18.1,30/12/2019,16:23:18,1,68,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
369,23:28.3,30/12/2019,16:23:28,0,39,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
370,23:37.1,30/12/2019,16:23:37,1,74,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
371,24:18.1,30/12/2019,16:24:18,1,44,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
372,25:26.2,30/12/2019,16:25:26,1,81,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,['detection error']
373,26:06.9,30/12/2019,16:26:07,1,53,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,
374,26:14.8,30/12/2019,16:26:15,1,11,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,
375,26:33.9,30/12/2019,16:26:34,0,96,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,
376,26:41.9,30/12/2019,16:26:42,1,13,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,
377,27:09.6,30/12/2019,16:27:10,1,66,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,
378,27:20.4,30/12/2019,16:27:20,0,78,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,['detection error']
379,27:29.3,30/12/2019,16:27:29,1,14,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,['detection error']
380,27:37.1,30/12/2019,16:27:37,1,13,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
381,27:45.4,30/12/2019,16:27:45,0,99,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
382,28:13.3,30/12/2019,16:28:13,0,8,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
383,28:31.5,30/12/2019,16:28:32,1,38,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,
384,28:52.2,30/12/2019,16:28:52,1,85,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
385,29:00.3,30/12/2019,16:29:00,1,81,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,['detection error']
386,29:10.3,30/12/2019,16:29:10,0,18,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
387,29:18.3,30/12/2019,16:29:18,1,36,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
388,29:26.3,30/12/2019,16:29:26,1,50,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
389,29:34.4,30/12/2019,16:29:34,0,11,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
390,29:43.1,30/12/2019,16:29:43,0,2,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,['detection error']
391,29:51.1,30/12/2019,16:29:51,1,24,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
392,30:04.6,30/12/2019,16:30:05,0,88,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,
393,30:20.3,30/12/2019,16:30:20,1,51,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,['detection error']
394,30:28.2,30/12/2019,16:30:28,0,86,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
395,30:36.2,30/12/2019,16:30:36,0,38,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
396,30:44.1,30/12/2019,16:30:44,1,18,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
397,30:54.1,30/12/2019,16:30:54,1,41,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
398,31:10.5,30/12/2019,16:31:11,0,16,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,
399,31:18.4,30/12/2019,16:31:18,1,2,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
400,31:42.1,30/12/2019,16:31:42,1,84,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
401,31:51.1,30/12/2019,16:31:51,1,39,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
402,32:18.2,30/12/2019,16:32:18,0,99,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
403,33:44.8,30/12/2019,16:33:45,1,82,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,
404,34:53.1,30/12/2019,16:34:53,1,95,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
405,35:01.4,30/12/2019,16:35:01,1,16,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
406,35:09.2,30/12/2019,16:35:09,0,53,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
407,35:17.2,30/12/2019,16:35:17,0,89,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
408,35:27.0,30/12/2019,16:35:27,1,22,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,
409,35:45.2,30/12/2019,16:35:45,0,72,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
410,36:18.0,30/12/2019,16:36:18,1,82,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
411,37:10.3,30/12/2019,16:37:10,1,45,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
412,37:18.3,30/12/2019,16:37:18,1,75,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
413,38:18.1,30/12/2019,16:38:18,1,40,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
414,38:59.7,30/12/2019,16:39:00,0,44,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,
415,39:08.2,30/12/2019,16:39:08,0,100,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
416,39:16.6,30/12/2019,16:39:17,1,47,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,
417,39:37.0,30/12/2019,16:39:37,1,62,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,
418,39:45.0,30/12/2019,16:39:45,1,76,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,
419,40:05.3,30/12/2019,16:40:05,0,79,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
420,40:13.5,30/12/2019,16:40:13,1,100,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
421,40:21.5,30/12/2019,16:40:22,0,29,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,
422,41:10.5,30/12/2019,16:41:10,1,81,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
423,42:18.5,30/12/2019,16:42:18,1,81,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
