Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather
01:17.1,30/12/2019,16:01:17,[0],93,"['Clouds', 804, 296.52, 83]"
01:27.5,30/12/2019,16:01:27,[1],51,"['Clouds', 804, 296.52, 83]"
01:36.2,30/12/2019,16:01:36,[1],85,"['Clouds', 804, 296.52, 83]"
02:18.1,30/12/2019,16:02:18,[1],87,"['Clouds', 804, 296.52, 83]"
02:35.6,30/12/2019,16:02:36,[0],88,"['Clouds', 804, 296.52, 83]"
02:43.7,30/12/2019,16:02:44,[1],38,"['Clouds', 804, 296.52, 83]"
02:57.6,30/12/2019,16:02:58,[1],65,"['Clouds', 804, 296.52, 83]"
03:07.9,30/12/2019,16:03:08,[1],96,"['Clouds', 804, 296.52, 83]"
03:17.4,30/12/2019,16:03:17,[1],13,"['Clouds', 804, 296.52, 83]"
03:52.1,30/12/2019,16:03:52,[1],39,"['Clouds', 804, 296.52, 83]"
04:00.6,30/12/2019,16:04:01,[1],34,"['Clouds', 804, 296.52, 83]"
04:08.8,30/12/2019,16:04:09,[1],58,"['Clouds', 804, 296.52, 83]"
04:18.1,30/12/2019,16:04:18,[0],82,"['Clouds', 804, 296.52, 83]"
05:06.5,30/12/2019,16:05:06,[1],36,"['Clouds', 804, 296.52, 83]"
05:14.4,30/12/2019,16:05:14,[1],48,"['Clouds', 804, 296.52, 83]"
05:22.4,30/12/2019,16:05:22,[1],46,"['Clouds', 804, 296.52, 83]"
05:30.5,30/12/2019,16:05:31,[0],70,"['Clouds', 804, 296.52, 83]"
06:01.7,30/12/2019,16:06:02,[0],91,"['Clouds', 804, 296.52, 83]"
07:18.0,30/12/2019,16:07:18,[1],47,"['Clouds', 804, 296.52, 83]"
09:01.4,30/12/2019,16:09:01,[0],78,"['Clouds', 804, 296.5, 83]"
09:09.4,30/12/2019,16:09:09,[0],54,"['Clouds', 804, 296.52, 83]"
09:18.1,30/12/2019,16:09:18,[1],46,"['Clouds', 804, 296.5, 83]"
10:15.6,30/12/2019,16:10:16,[1],43,"['Clouds', 804, 296.52, 83]"
10:23.6,30/12/2019,16:10:24,[1],91,"['Clouds', 804, 296.52, 83]"
10:43.9,30/12/2019,16:10:44,[0],9,"['Clouds', 804, 296.5, 83]"
10:53.3,30/12/2019,16:10:53,[0],32,"['Clouds', 804, 296.51, 83]"
11:01.9,30/12/2019,16:11:02,[1],63,"['Clouds', 804, 296.51, 83]"
11:10.1,30/12/2019,16:11:10,[1],47,"['Clouds', 804, 296.51, 83]"
11:18.0,30/12/2019,16:11:18,[0],41,"['Clouds', 804, 296.5, 83]"
12:18.2,30/12/2019,16:12:18,[1],79,"['Clouds', 804, 296.5, 83]"
13:00.7,30/12/2019,16:13:01,[0],44,"['Clouds', 804, 296.51, 83]"
13:10.5,30/12/2019,16:13:10,[0],3,"['Clouds', 804, 296.5, 83]"
13:18.4,30/12/2019,16:13:18,[1],77,"['Clouds', 804, 296.51, 83]"
13:26.4,30/12/2019,16:13:26,[0],30,"['Clouds', 804, 296.5, 83]"
14:18.2,30/12/2019,16:14:18,[0],86,"['Clouds', 804, 296.51, 83]"
14:28.3,30/12/2019,16:14:28,[0],7,"['Clouds', 804, 296.5, 83]"
16:18.0,30/12/2019,16:16:18,[1],49,"['Clouds', 804, 296.5, 83]"
16:57.6,30/12/2019,16:16:58,[1],84,"['Clouds', 804, 296.5, 83]"
17:05.9,30/12/2019,16:17:06,[0],6,"['Clouds', 804, 296.5, 83]"
17:18.2,30/12/2019,16:17:18,[0],16,"['Clouds', 804, 296.5, 83]"
17:45.1,30/12/2019,16:17:45,[1],93,"['Clouds', 804, 296.5, 83]"
17:54.4,30/12/2019,16:17:54,[0],35,"['Clouds', 804, 296.5, 83]"
18:02.3,30/12/2019,16:18:02,[1],64,"['Clouds', 804, 296.5, 83]"
18:18.1,30/12/2019,16:18:18,[1],67,"['Clouds', 804, 296.51, 83]"
19:05.7,30/12/2019,16:19:06,[0],35,"['Clouds', 804, 296.5, 83]"
19:14.7,30/12/2019,16:19:15,[1],67,"['Clouds', 804, 296.5, 83]"
19:23.0,30/12/2019,16:19:23,[0],75,"['Clouds', 804, 296.49, 83]"
21:04.6,30/12/2019,16:21:05,[1],50,"['Clouds', 804, 296.49, 83]"
21:13.1,30/12/2019,16:21:13,[1],49,"['Clouds', 804, 296.5, 83]"
21:21.1,30/12/2019,16:21:21,[1],91,"['Clouds', 804, 296.49, 83]"
22:18.0,30/12/2019,16:22:18,[1],31,"['Clouds', 803, 296.44, 83]"
23:06.6,30/12/2019,16:23:07,[0],11,"['Clouds', 804, 296.49, 83]"
23:18.1,30/12/2019,16:23:18,[1],68,"['Clouds', 803, 296.44, 83]"
23:28.3,30/12/2019,16:23:28,[0],39,"['Clouds', 803, 296.44, 83]"
23:37.1,30/12/2019,16:23:37,[1],74,"['Clouds', 803, 296.44, 83]"
24:18.1,30/12/2019,16:24:18,[1],44,"['Clouds', 803, 296.44, 83]"
25:26.2,30/12/2019,16:25:26,[1],81,"['Clouds', 804, 296.49, 83]"
26:06.9,30/12/2019,16:26:07,[1],53,"['Clouds', 803, 296.44, 83]"
26:14.8,30/12/2019,16:26:15,[1],11,"['Clouds', 803, 296.44, 83]"
26:33.9,30/12/2019,16:26:34,[0],96,"['Clouds', 803, 296.44, 83]"
26:41.9,30/12/2019,16:26:42,[1],13,"['Clouds', 804, 296.49, 83]"
27:09.6,30/12/2019,16:27:10,[1],66,"['Clouds', 803, 296.44, 83]"
27:20.4,30/12/2019,16:27:20,[0],78,"['Clouds', 804, 296.49, 83]"
27:29.3,30/12/2019,16:27:29,[1],14,"['Clouds', 804, 296.49, 83]"
27:37.1,30/12/2019,16:27:37,[1],13,"['Clouds', 803, 296.44, 83]"
27:45.4,30/12/2019,16:27:45,[0],99,"['Clouds', 803, 296.44, 83]"
28:13.3,30/12/2019,16:28:13,[0],8,"['Clouds', 803, 296.44, 83]"
28:31.5,30/12/2019,16:28:32,[1],38,"['Clouds', 803, 296.44, 83]"
28:52.2,30/12/2019,16:28:52,[1],85,"['Clouds', 803, 296.44, 83]"
29:00.3,30/12/2019,16:29:00,[1],81,"['Clouds', 804, 296.49, 83]"
29:10.3,30/12/2019,16:29:10,[0],18,"['Clouds', 803, 296.44, 83]"
29:18.3,30/12/2019,16:29:18,[1],36,"['Clouds', 803, 296.44, 83]"
29:26.3,30/12/2019,16:29:26,[1],50,"['Clouds', 803, 296.44, 83]"
29:34.4,30/12/2019,16:29:34,[0],11,"['Clouds', 803, 296.44, 83]"
29:43.1,30/12/2019,16:29:43,[0],2,"['Clouds', 804, 296.49, 83]"
29:51.1,30/12/2019,16:29:51,[1],24,"['Clouds', 803, 296.44, 83]"
30:04.6,30/12/2019,16:30:05,[0],88,"['Clouds', 803, 296.44, 83]"
30:20.3,30/12/2019,16:30:20,[1],51,"['Clouds', 804, 296.49, 83]"
30:28.2,30/12/2019,16:30:28,[0],86,"['Clouds', 803, 296.44, 83]"
30:36.2,30/12/2019,16:30:36,[0],38,"['Clouds', 803, 296.42, 83]"
30:44.1,30/12/2019,16:30:44,[1],18,"['Clouds', 803, 296.42, 83]"
30:54.1,30/12/2019,16:30:54,[1],41,"['Clouds', 803, 296.42, 83]"
31:10.5,30/12/2019,16:31:11,[0],16,"['Clouds', 803, 296.42, 83]"
31:18.4,30/12/2019,16:31:18,[1],2,"['Clouds', 803, 296.42, 83]"
31:42.1,30/12/2019,16:31:42,[1],84,"['Clouds', 803, 296.42, 83]"
31:51.1,30/12/2019,16:31:51,[1],39,"['Clouds', 803, 296.42, 83]"
32:18.2,30/12/2019,16:32:18,[0],99,"['Clouds', 803, 296.42, 83]"
33:44.8,30/12/2019,16:33:45,[1],82,"['Clouds', 803, 296.42, 83]"
34:53.1,30/12/2019,16:34:53,[1],95,"['Clouds', 803, 296.42, 83]"
35:01.4,30/12/2019,16:35:01,[1],16,"['Clouds', 803, 296.42, 83]"
35:09.2,30/12/2019,16:35:09,[0],53,"['Clouds', 803, 296.42, 83]"
35:17.2,30/12/2019,16:35:17,[0],89,"['Clouds', 803, 296.42, 83]"
35:27.0,30/12/2019,16:35:27,[1],22,"['Clouds', 803, 296.42, 83]"
35:45.2,30/12/2019,16:35:45,[0],72,"['Clouds', 803, 296.42, 83]"
36:18.0,30/12/2019,16:36:18,[1],82,"['Clouds', 803, 296.38, 83]"
37:10.3,30/12/2019,16:37:10,[1],45,"['Clouds', 803, 296.42, 83]"
37:18.3,30/12/2019,16:37:18,[1],75,"['Clouds', 803, 296.42, 83]"
38:18.1,30/12/2019,16:38:18,[1],40,"['Clouds', 803, 296.42, 83]"
38:59.7,30/12/2019,16:39:00,[0],44,"['Clouds', 803, 296.42, 83]"
39:08.2,30/12/2019,16:39:08,[0],100,"['Clouds', 803, 296.38, 83]"
39:16.6,30/12/2019,16:39:17,[1],47,"['Clouds', 803, 296.42, 83]"
39:37.0,30/12/2019,16:39:37,[1],62,"['Clouds', 803, 296.42, 83]"
39:45.0,30/12/2019,16:39:45,[1],76,"['Clouds', 803, 296.42, 83]"
40:05.3,30/12/2019,16:40:05,[0],79,"['Clouds', 803, 296.42, 83]"
40:13.5,30/12/2019,16:40:13,[1],100,"['Clouds', 803, 296.42, 83]"
40:21.5,30/12/2019,16:40:22,[0],29,"['Clouds', 803, 296.42, 83]"
41:10.5,30/12/2019,16:41:10,[1],81,"['Clouds', 803, 296.38, 83]"
42:18.5,30/12/2019,16:42:18,[1],81,"['Clouds', 803, 296.38, 83]"
42:26.3,30/12/2019,16:42:26,[0],58,"['Clouds', 803, 296.38, 83]"
42:46.6,30/12/2019,16:42:47,[0],31,"['Clouds', 803, 296.38, 83]"
42:57.6,30/12/2019,16:42:58,[0],63,"['Clouds', 803, 296.38, 83]"
43:10.3,30/12/2019,16:43:10,[1],65,"['Clouds', 803, 296.38, 83]"
43:23.0,30/12/2019,16:43:23,[1],68,"['Clouds', 803, 296.38, 83]"
43:33.7,30/12/2019,16:43:34,[1],32,"['Clouds', 803, 296.38, 83]"
43:43.7,30/12/2019,16:43:44,[1],2,"['Clouds', 803, 296.38, 83]"
44:00.7,30/12/2019,16:44:01,[0],99,"['Clouds', 803, 296.38, 83]"
44:09.5,30/12/2019,16:44:10,[1],16,"['Clouds', 803, 296.38, 83]"
44:19.0,30/12/2019,16:44:19,[0],74,"['Clouds', 803, 296.38, 83]"
44:26.3,30/12/2019,16:44:26,[1],38,"['Clouds', 803, 296.38, 83]"
44:43.0,30/12/2019,16:44:43,[1],94,"['Clouds', 803, 296.38, 83]"
44:52.0,30/12/2019,16:44:52,[1],36,"['Clouds', 803, 296.38, 83]"
45:01.6,30/12/2019,16:45:02,[1],68,"['Clouds', 803, 296.38, 83]"
45:09.6,30/12/2019,16:45:10,[0],96,"['Clouds', 803, 296.38, 83]"
45:17.6,30/12/2019,16:45:18,[1],39,"['Clouds', 803, 296.38, 83]"
45:25.4,30/12/2019,16:45:25,[0],59,"['Clouds', 803, 296.38, 83]"
45:34.3,30/12/2019,16:45:34,[1],20,"['Clouds', 803, 296.38, 83]"
45:44.0,30/12/2019,16:45:44,[1],59,"['Clouds', 803, 296.38, 83]"
46:18.1,30/12/2019,16:46:18,[0],33,"['Clouds', 803, 296.38, 83]"
46:31.1,30/12/2019,16:46:31,[1],30,"['Clouds', 803, 296.38, 83]"
47:07.8,30/12/2019,16:47:08,[1],27,"['Clouds', 803, 296.38, 83]"
47:18.0,30/12/2019,16:47:18,[1],93,"['Clouds', 803, 296.38, 83]"
47:32.2,30/12/2019,16:47:32,[0],72,"['Clouds', 803, 296.38, 83]"
48:18.2,30/12/2019,16:48:18,[0],35,"['Clouds', 803, 296.38, 83]"
49:10.1,30/12/2019,16:49:10,[0],9,"['Clouds', 803, 296.38, 83]"
49:18.3,30/12/2019,16:49:18,[1],51,"['Clouds', 803, 296.38, 83]"
49:28.2,30/12/2019,16:49:28,[1],94,"['Clouds', 803, 296.38, 83]"
49:36.4,30/12/2019,16:49:36,[1],25,"['Clouds', 803, 296.38, 83]"
49:44.8,30/12/2019,16:49:45,[1],37,"['Clouds', 803, 296.38, 83]"
50:07.7,30/12/2019,16:50:08,[1],97,"['Clouds', 803, 296.38, 83]"
50:15.7,30/12/2019,16:50:16,[0],61,"['Clouds', 803, 296.38, 83]"
50:24.1,30/12/2019,16:50:24,[0],30,"['Clouds', 803, 296.38, 83]"
50:33.5,30/12/2019,16:50:34,[1],73,"['Clouds', 803, 296.38, 83]"
50:42.0,30/12/2019,16:50:42,[1],4,"['Clouds', 803, 296.38, 83]"
51:02.4,30/12/2019,16:51:02,[1],48,"['Clouds', 803, 296.38, 83]"
51:10.5,30/12/2019,16:51:10,[1],26,"['Clouds', 803, 296.38, 83]"
51:18.7,30/12/2019,16:51:19,[0],96,"['Clouds', 803, 295.84, 88]"
51:27.1,30/12/2019,16:51:27,[1],7,"['Clouds', 803, 296.38, 83]"
51:45.9,30/12/2019,16:51:46,[0],2,"['Clouds', 803, 296.38, 83]"
51:54.2,30/12/2019,16:51:54,[1],40,"['Clouds', 803, 296.38, 83]"
52:02.2,30/12/2019,16:52:02,[1],80,"['Clouds', 803, 296.38, 83]"
52:18.2,30/12/2019,16:52:18,[1],81,"['Clouds', 803, 295.84, 88]"
52:53.8,30/12/2019,16:52:54,[0],64,"['Clouds', 803, 295.84, 88]"
53:07.7,30/12/2019,16:53:08,[1],53,"['Clouds', 803, 295.84, 88]"
53:18.1,30/12/2019,16:53:18,[1],17,"['Clouds', 803, 296.38, 83]"
53:27.7,30/12/2019,16:53:28,[1],6,"['Clouds', 803, 295.84, 88]"
54:18.2,30/12/2019,16:54:18,[0],78,"['Clouds', 803, 296.38, 83]"
54:30.5,30/12/2019,16:54:31,[0],76,"['Clouds', 803, 295.84, 88]"
54:39.7,30/12/2019,16:54:40,[1],96,"['Clouds', 803, 295.84, 88]"
54:47.7,30/12/2019,16:54:48,[0],62,"['Clouds', 803, 295.84, 88]"
55:04.6,30/12/2019,16:55:05,[1],26,"['Clouds', 803, 295.84, 88]"
55:12.5,30/12/2019,16:55:12,[1],32,"['Clouds', 803, 295.84, 88]"
55:20.6,30/12/2019,16:55:21,[1],8,"['Clouds', 803, 295.86, 88]"
55:28.3,30/12/2019,16:55:28,[1],76,"['Clouds', 803, 295.86, 88]"
55:36.5,30/12/2019,16:55:37,[1],41,"['Clouds', 803, 295.84, 88]"
55:44.6,30/12/2019,16:55:45,[1],76,"['Clouds', 803, 296.38, 83]"
56:18.1,30/12/2019,16:56:18,[1],33,"['Clouds', 803, 295.84, 88]"
56:28.4,30/12/2019,16:56:28,[1],81,"['Clouds', 803, 295.84, 88]"
56:36.4,30/12/2019,16:56:36,[1],2,"['Clouds', 803, 295.84, 88]"
56:44.8,30/12/2019,16:56:45,[1],42,"['Clouds', 803, 295.86, 88]"
56:53.2,30/12/2019,16:56:53,[0],69,"['Clouds', 803, 295.84, 88]"
57:01.4,30/12/2019,16:57:01,[0],93,"['Clouds', 803, 295.84, 88]"
57:10.4,30/12/2019,16:57:10,[1],92,"['Clouds', 803, 295.84, 88]"
57:18.3,30/12/2019,16:57:18,[0],71,"['Clouds', 803, 295.84, 88]"
57:34.3,30/12/2019,16:57:34,[1],14,"['Clouds', 803, 295.84, 88]"
57:51.5,30/12/2019,16:57:51,[0],4,"['Clouds', 803, 295.84, 88]"
58:18.2,30/12/2019,16:58:18,[0],52,"['Clouds', 803, 295.84, 88]"
59:30.8,30/12/2019,16:59:31,[0],32,"['Clouds', 803, 295.86, 88]"
59:39.0,30/12/2019,16:59:39,[0],50,"['Clouds', 803, 295.86, 88]"
00:04.5,30/12/2019,17:00:05,[0],25,"['Clouds', 803, 295.86, 88]"
00:12.4,30/12/2019,17:00:12,[1],89,"['Clouds', 803, 295.86, 88]"
00:22.0,30/12/2019,17:00:22,[0],68,"['Clouds', 803, 295.86, 88]"
00:32.0,30/12/2019,17:00:32,[1],78,"['Clouds', 803, 295.86, 88]"
01:06.7,30/12/2019,17:01:07,[1],38,"['Clouds', 803, 295.86, 88]"
01:18.1,30/12/2019,17:01:18,[1],15,"['Clouds', 803, 295.86, 88]"
01:30.7,30/12/2019,17:01:31,[0],57,"['Clouds', 803, 295.86, 88]"
02:18.1,30/12/2019,17:02:18,[1],88,"['Clouds', 803, 295.86, 88]"
02:27.1,30/12/2019,17:02:27,[0],27,"['Clouds', 803, 295.86, 88]"
03:06.4,30/12/2019,17:03:06,[1],78,"['Clouds', 803, 295.84, 88]"
03:14.9,30/12/2019,17:03:15,[0],80,"['Clouds', 803, 295.86, 88]"
03:22.7,30/12/2019,17:03:23,[0],11,"['Clouds', 803, 295.86, 88]"
04:10.2,30/12/2019,17:04:10,[0],27,"['Clouds', 803, 295.86, 88]"
04:18.2,30/12/2019,17:04:18,[0],99,"['Clouds', 803, 295.86, 88]"
04:27.2,30/12/2019,17:04:27,[0],84,"['Clouds', 803, 295.86, 88]"
04:36.2,30/12/2019,17:04:36,[1],94,"['Clouds', 803, 295.86, 88]"
04:44.4,30/12/2019,17:04:44,[1],0,"['Clouds', 803, 295.86, 88]"
05:02.5,30/12/2019,17:05:03,[0],75,"['Clouds', 803, 295.86, 88]"
05:10.7,30/12/2019,17:05:11,[0],21,"['Clouds', 803, 295.86, 88]"
05:18.3,30/12/2019,17:05:18,[0],100,"['Clouds', 803, 295.86, 88]"
05:27.5,30/12/2019,17:05:27,[0],6,"['Clouds', 803, 295.86, 88]"
05:35.8,30/12/2019,17:05:36,[1],43,"['Clouds', 803, 295.86, 88]"
07:01.4,30/12/2019,17:07:01,[1],71,"['Clouds', 803, 295.86, 88]"
07:10.5,30/12/2019,17:07:10,[1],42,"['Clouds', 803, 295.85, 88]"
07:19.0,30/12/2019,17:07:19,[1],100,"['Clouds', 803, 295.85, 88]"
07:27.2,30/12/2019,17:07:27,[0],7,"['Clouds', 803, 295.86, 88]"
07:35.3,30/12/2019,17:07:35,[1],3,"['Clouds', 803, 295.86, 88]"
07:43.9,30/12/2019,17:07:44,[0],33,"['Clouds', 803, 295.86, 88]"
08:18.1,30/12/2019,17:08:18,[1],6,"['Clouds', 803, 295.86, 88]"
08:29.5,30/12/2019,17:08:30,[1],35,"['Clouds', 803, 295.86, 88]"
08:38.6,30/12/2019,17:08:39,[1],38,"['Clouds', 803, 295.87, 88]"
10:05.5,30/12/2019,17:10:05,[1],95,"['Clouds', 803, 295.85, 88]"
10:13.4,30/12/2019,17:10:13,[1],97,"['Clouds', 803, 295.87, 88]"
10:33.4,30/12/2019,17:10:33,[1],84,"['Clouds', 803, 295.86, 88]"
11:03.1,30/12/2019,17:11:03,[0],63,"['Clouds', 803, 295.86, 88]"
11:11.5,30/12/2019,17:11:11,[1],66,"['Clouds', 803, 295.87, 88]"
11:21.6,30/12/2019,17:11:22,[1],47,"['Clouds', 803, 295.85, 88]"
12:18.2,30/12/2019,17:12:18,[0],16,"['Clouds', 803, 295.86, 88]"
12:57.9,30/12/2019,17:12:58,[1],4,"['Clouds', 803, 295.87, 88]"
13:05.9,30/12/2019,17:13:06,[1],75,"['Clouds', 803, 295.87, 88]"
13:54.0,30/12/2019,17:13:54,[1],36,"['Clouds', 803, 295.85, 88]"
14:02.1,30/12/2019,17:14:02,[0],85,"['Clouds', 803, 295.86, 88]"
14:18.3,30/12/2019,17:14:18,[1],98,"['Clouds', 803, 295.87, 88]"
15:05.2,30/12/2019,17:15:05,[1],1,"['Clouds', 803, 295.87, 88]"
15:13.3,30/12/2019,17:15:13,[1],83,"['Clouds', 803, 295.87, 88]"
15:21.1,30/12/2019,17:15:21,[1],5,"['Clouds', 803, 295.87, 88]"
15:29.7,30/12/2019,17:15:30,[1],22,"['Clouds', 803, 295.87, 88]"
15:59.8,30/12/2019,17:16:00,[0],68,"['Clouds', 803, 295.87, 88]"
16:18.3,30/12/2019,17:16:18,[1],25,"['Clouds', 803, 295.85, 88]"
16:41.2,30/12/2019,17:16:41,[0],48,"['Clouds', 803, 295.87, 88]"
17:04.3,30/12/2019,17:17:04,[1],60,"['Clouds', 803, 295.87, 88]"
17:18.1,30/12/2019,17:17:18,[1],68,"['Clouds', 803, 295.87, 88]"
18:05.6,30/12/2019,17:18:06,[1],2,"['Clouds', 803, 295.87, 88]"
18:14.8,30/12/2019,17:18:15,[1],77,"['Clouds', 803, 295.87, 88]"
18:27.0,30/12/2019,17:18:27,[1],52,"['Clouds', 803, 295.87, 88]"
18:35.2,30/12/2019,17:18:35,[0],1,"['Clouds', 803, 295.87, 88]"
18:43.9,30/12/2019,17:18:44,[0],96,"['Clouds', 802, 295.82, 88]"
18:52.1,30/12/2019,17:18:52,[0],52,"['Clouds', 803, 295.87, 88]"
19:00.8,30/12/2019,17:19:01,[0],55,"['Clouds', 803, 295.87, 88]"
19:10.4,30/12/2019,17:19:10,[0],50,"['Clouds', 803, 295.87, 88]"
20:08.4,30/12/2019,17:20:08,[1],24,"['Clouds', 803, 295.86, 88]"
20:16.6,30/12/2019,17:20:17,[0],95,"['Clouds', 803, 295.86, 88]"
20:24.4,30/12/2019,17:20:24,[1],94,"['Clouds', 803, 295.87, 88]"
20:32.8,30/12/2019,17:20:33,[1],47,"['Clouds', 803, 295.86, 88]"
20:40.7,30/12/2019,17:20:41,[1],54,"['Clouds', 803, 295.87, 88]"
21:10.3,30/12/2019,17:21:10,[1],49,"['Clouds', 803, 295.86, 88]"
21:20.1,30/12/2019,17:21:20,[1],6,"['Clouds', 803, 295.86, 88]"
21:28.5,30/12/2019,17:21:29,[1],26,"['Clouds', 803, 295.87, 88]"
21:36.6,30/12/2019,17:21:37,[1],1,"['Clouds', 803, 295.86, 88]"
23:06.0,30/12/2019,17:23:06,[1],48,"['Clouds', 803, 295.86, 88]"
23:13.9,30/12/2019,17:23:14,[1],79,"['Clouds', 803, 295.86, 88]"
23:21.9,30/12/2019,17:23:22,[1],9,"['Clouds', 803, 295.86, 88]"
24:18.3,30/12/2019,17:24:18,[1],74,"['Clouds', 803, 295.87, 88]"
25:04.3,30/12/2019,17:25:04,[1],44,"['Clouds', 803, 295.86, 88]"
25:12.5,30/12/2019,17:25:13,[1],42,"['Clouds', 802, 295.82, 88]"
25:20.9,30/12/2019,17:25:21,[1],67,"['Clouds', 802, 295.66, 88]"
25:30.6,30/12/2019,17:25:31,[1],41,"['Clouds', 802, 295.66, 88]"
26:18.1,30/12/2019,17:26:18,[0],37,"['Clouds', 802, 295.82, 88]"
26:40.1,30/12/2019,17:26:40,[1],1,"['Clouds', 802, 295.82, 88]"
27:03.2,30/12/2019,17:27:03,[0],87,"['Clouds', 803, 295.86, 88]"
27:11.5,30/12/2019,17:27:12,[0],23,"['Clouds', 803, 295.86, 88]"
27:59.8,30/12/2019,17:28:00,[1],66,"['Clouds', 803, 295.86, 88]"
28:08.3,30/12/2019,17:28:08,[0],50,"['Clouds', 802, 295.82, 88]"
28:18.1,30/12/2019,17:28:18,[0],17,"['Clouds', 802, 295.66, 88]"
28:30.4,30/12/2019,17:28:30,[1],81,"['Clouds', 802, 295.66, 88]"
28:38.7,30/12/2019,17:28:39,[0],10,"['Clouds', 803, 295.86, 88]"
28:48.1,30/12/2019,17:28:48,[0],74,"['Clouds', 803, 295.86, 88]"
28:58.8,30/12/2019,17:28:59,[1],99,"['Clouds', 803, 295.86, 88]"
29:06.8,30/12/2019,17:29:07,[1],66,"['Clouds', 802, 295.65, 88]"
29:15.5,30/12/2019,17:29:15,[1],80,"['Clouds', 802, 295.66, 88]"
29:23.3,30/12/2019,17:29:23,[1],47,"['Clouds', 803, 295.86, 88]"
29:31.5,30/12/2019,17:29:31,[0],50,"['Clouds', 803, 295.86, 88]"
29:39.7,30/12/2019,17:29:40,[0],84,"['Clouds', 802, 295.65, 88]"
29:48.9,30/12/2019,17:29:49,[0],34,"['Clouds', 803, 295.86, 88]"
30:07.3,30/12/2019,17:30:07,[0],0,"['Clouds', 802, 295.66, 88]"
30:15.1,30/12/2019,17:30:15,[1],99,"['Clouds', 802, 295.66, 88]"
30:24.6,30/12/2019,17:30:25,[1],31,"['Clouds', 802, 295.65, 88]"
31:03.9,30/12/2019,17:31:04,[1],76,"['Clouds', 802, 295.65, 88]"
31:11.8,30/12/2019,17:31:12,[1],92,"['Clouds', 802, 295.66, 88]"
31:27.2,30/12/2019,17:31:27,[0],74,"['Clouds', 802, 295.66, 88]"
31:46.4,30/12/2019,17:31:46,[1],57,"['Clouds', 802, 295.66, 88]"
32:18.2,30/12/2019,17:32:18,[1],35,"['Clouds', 802, 295.66, 88]"
32:51.1,30/12/2019,17:32:51,[1],47,"['Clouds', 802, 295.65, 88]"
32:59.7,30/12/2019,17:33:00,[1],7,"['Clouds', 802, 295.66, 88]"
33:08.6,30/12/2019,17:33:09,[1],27,"['Clouds', 802, 295.66, 88]"
33:17.2,30/12/2019,17:33:17,[0],97,"['Clouds', 802, 295.66, 88]"
33:24.8,30/12/2019,17:33:25,[0],9,"['Clouds', 802, 295.65, 88]"
33:32.4,30/12/2019,17:33:32,[1],18,"['Clouds', 802, 295.65, 88]"
34:18.2,30/12/2019,17:34:18,[1],76,"['Clouds', 802, 295.65, 88]"
34:43.4,30/12/2019,17:34:43,[0],42,"['Clouds', 802, 295.65, 88]"
36:00.9,30/12/2019,17:36:01,[1],10,"['Clouds', 802, 295.65, 88]"
36:18.2,30/12/2019,17:36:18,[0],64,"['Clouds', 802, 295.65, 88]"
36:27.9,30/12/2019,17:36:28,[1],81,"['Clouds', 802, 295.65, 88]"
36:36.1,30/12/2019,17:36:36,[0],67,"['Clouds', 802, 295.65, 88]"
37:05.1,30/12/2019,17:37:05,[1],13,"['Clouds', 802, 295.66, 88]"
38:18.2,30/12/2019,17:38:18,[0],6,"['Clouds', 802, 295.65, 88]"
39:28.8,30/12/2019,17:39:29,[1],69,"['Clouds', 802, 295.67, 88]"
39:37.7,30/12/2019,17:39:38,[1],43,"['Clouds', 802, 295.67, 88]"
40:09.6,30/12/2019,17:40:10,[0],10,"['Clouds', 802, 295.66, 88]"
40:18.3,30/12/2019,17:40:18,[1],55,"['Clouds', 802, 295.67, 88]"
40:26.9,30/12/2019,17:40:27,[0],1,"['Clouds', 802, 295.65, 88]"
40:44.9,30/12/2019,17:40:45,[0],65,"['Clouds', 802, 295.67, 88]"
40:53.2,30/12/2019,17:40:53,[1],20,"['Clouds', 802, 295.67, 88]"
41:02.0,30/12/2019,17:41:02,[1],84,"['Clouds', 802, 295.67, 88]"
41:10.2,30/12/2019,17:41:10,[0],28,"['Clouds', 802, 295.67, 88]"
41:18.0,30/12/2019,17:41:18,[0],33,"['Clouds', 802, 295.67, 88]"
41:45.1,30/12/2019,17:41:45,[1],69,"['Clouds', 802, 295.67, 88]"
41:53.1,30/12/2019,17:41:53,[1],35,"['Clouds', 802, 295.67, 88]"
42:18.2,30/12/2019,17:42:18,[0],90,"['Clouds', 802, 295.67, 88]"
42:50.9,30/12/2019,17:42:51,[1],52,"['Clouds', 802, 295.67, 88]"
42:59.5,30/12/2019,17:43:00,[1],87,"['Clouds', 802, 295.67, 88]"
43:08.6,30/12/2019,17:43:09,[1],63,"['Clouds', 802, 295.67, 88]"
43:17.0,30/12/2019,17:43:17,[1],27,"['Clouds', 802, 295.67, 88]"
44:15.9,30/12/2019,17:44:16,[1],18,"['Clouds', 802, 295.67, 88]"
44:24.1,30/12/2019,17:44:24,[1],82,"['Clouds', 802, 295.67, 88]"
44:37.5,30/12/2019,17:44:38,[1],58,"['Clouds', 802, 295.67, 88]"
44:46.2,30/12/2019,17:44:46,[0],52,"['Clouds', 802, 295.67, 88]"
44:58.9,30/12/2019,17:44:59,[1],58,"['Clouds', 802, 295.67, 88]"
45:06.9,30/12/2019,17:45:07,[1],54,"['Clouds', 802, 295.67, 88]"
