,Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather,Weather Type,Weather Code,Temperature,Humidity,Vehicle Type
391,29:51.1,30/12/2019,16:29:51,1,24,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
393,30:20.3,30/12/2019,16:30:20,1,51,"['Clouds', 804, 296.49, 83]",'Clouds', 804, 296.49, 83,['detection error']
394,30:28.2,30/12/2019,16:30:28,0,86,"['Clouds', 803, 296.44, 83]",'Clouds', 803, 296.44, 83,['detection error']
395,30:36.2,30/12/2019,16:30:36,0,38,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
396,30:44.1,30/12/2019,16:30:44,1,18,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
397,30:54.1,30/12/2019,16:30:54,1,41,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
399,31:18.4,30/12/2019,16:31:18,1,2,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
400,31:42.1,30/12/2019,16:31:42,1,84,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
401,31:51.1,30/12/2019,16:31:51,1,39,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
402,32:18.2,30/12/2019,16:32:18,0,99,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['detection error']
404,34:53.1,30/12/2019,16:34:53,1,95,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
405,35:01.4,30/12/2019,16:35:01,1,16,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
406,35:09.2,30/12/2019,16:35:09,0,53,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
407,35:17.2,30/12/2019,16:35:17,0,89,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
409,35:45.2,30/12/2019,16:35:45,0,72,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
410,36:18.0,30/12/2019,16:36:18,1,82,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
411,37:10.3,30/12/2019,16:37:10,1,45,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
412,37:18.3,30/12/2019,16:37:18,1,75,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
413,38:18.1,30/12/2019,16:38:18,1,40,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
415,39:08.2,30/12/2019,16:39:08,0,100,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
419,40:05.3,30/12/2019,16:40:05,0,79,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
420,40:13.5,30/12/2019,16:40:13,1,100,"['Clouds', 803, 296.42, 83]",'Clouds', 803, 296.42, 83,['uncertain']
422,41:10.5,30/12/2019,16:41:10,1,81,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
423,42:18.5,30/12/2019,16:42:18,1,81,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
424,42:26.3,30/12/2019,16:42:26,0,58,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,"['uncertain', 'uncertain', 'uncertain']"
427,43:10.3,30/12/2019,16:43:10,1,65,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
428,43:23.0,30/12/2019,16:43:23,1,68,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
433,44:19.0,30/12/2019,16:44:19,0,74,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
434,44:26.3,30/12/2019,16:44:26,1,38,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
435,44:43.0,30/12/2019,16:44:43,1,94,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
436,44:52.0,30/12/2019,16:44:52,1,36,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
440,45:25.4,30/12/2019,16:45:25,0,59,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
441,45:34.3,30/12/2019,16:45:34,1,20,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
443,46:18.1,30/12/2019,16:46:18,0,33,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
444,46:31.1,30/12/2019,16:46:31,1,30,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
447,47:32.2,30/12/2019,16:47:32,0,72,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
448,48:18.2,30/12/2019,16:48:18,0,35,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
449,49:10.1,30/12/2019,16:49:10,0,9,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
450,49:18.3,30/12/2019,16:49:18,1,51,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
451,49:28.2,30/12/2019,16:49:28,1,94,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
452,49:36.4,30/12/2019,16:49:36,1,25,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
456,50:24.1,30/12/2019,16:50:24,0,30,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
459,51:02.4,30/12/2019,16:51:02,1,48,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
460,51:10.5,30/12/2019,16:51:10,1,26,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
462,51:27.1,30/12/2019,16:51:27,1,7,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
464,51:54.2,30/12/2019,16:51:54,1,40,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
465,52:02.2,30/12/2019,16:52:02,1,80,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
466,52:18.2,30/12/2019,16:52:18,1,81,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
469,53:18.1,30/12/2019,16:53:18,1,17,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
471,54:18.2,30/12/2019,16:54:18,0,78,"['Clouds', 803, 296.38, 83]",'Clouds', 803, 296.38, 83,['uncertain']
476,55:12.5,30/12/2019,16:55:12,1,32,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
478,55:28.3,30/12/2019,16:55:28,1,76,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['uncertain']
481,56:18.1,30/12/2019,16:56:18,1,33,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
482,56:28.4,30/12/2019,16:56:28,1,81,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
483,56:36.4,30/12/2019,16:56:36,1,2,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
485,56:53.2,30/12/2019,16:56:53,0,69,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
486,57:01.4,30/12/2019,16:57:01,0,93,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
487,57:10.4,30/12/2019,16:57:10,1,92,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
488,57:18.3,30/12/2019,16:57:18,0,71,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
489,57:34.3,30/12/2019,16:57:34,1,14,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
490,57:51.5,30/12/2019,16:57:51,0,4,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
491,58:18.2,30/12/2019,16:58:18,0,52,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,['uncertain']
493,59:39.0,30/12/2019,16:59:39,0,50,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['uncertain']
494,00:04.5,30/12/2019,17:00:05,0,25,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,[]
495,00:12.4,30/12/2019,17:00:12,1,89,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
496,00:22.0,30/12/2019,17:00:22,0,68,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
499,01:18.1,30/12/2019,17:01:18,1,15,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
501,02:18.1,30/12/2019,17:02:18,1,88,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
502,02:27.1,30/12/2019,17:02:27,0,27,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'uncertain', 'car', 'uncertain', 'uncertain']"
503,03:06.4,30/12/2019,17:03:06,1,78,"['Clouds', 803, 295.84, 88]",'Clouds', 803, 295.84, 88,"['uncertain', 'pedestrian', 'uncertain', 'uncertain']"
506,04:10.2,30/12/2019,17:04:10,0,27,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'pedestrian', 'uncertain']"
507,04:18.2,30/12/2019,17:04:18,0,99,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'uncertain']"
508,04:27.2,30/12/2019,17:04:27,0,84,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'uncertain']"
509,04:36.2,30/12/2019,17:04:36,1,94,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'uncertain']"
510,04:44.4,30/12/2019,17:04:44,1,0,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'uncertain']"
513,05:18.3,30/12/2019,17:05:18,0,100,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['uncertain', 'uncertain']"
514,05:27.5,30/12/2019,17:05:27,0,6,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['uncertain', 'pedestrian', 'uncertain']"
516,07:01.4,30/12/2019,17:07:01,1,71,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['uncertain', 'pedestrian', 'uncertain']"
517,07:10.5,30/12/2019,17:07:10,1,42,"['Clouds', 803, 295.85, 88]",'Clouds', 803, 295.85, 88,"['pedestrian', 'uncertain']"
519,07:27.2,30/12/2019,17:07:27,0,7,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'pedestrian', 'uncertain']"
520,07:35.3,30/12/2019,17:07:35,1,3,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['uncertain']
522,08:18.1,30/12/2019,17:08:18,1,6,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
525,10:05.5,30/12/2019,17:10:05,1,95,"['Clouds', 803, 295.85, 88]",'Clouds', 803, 295.85, 88,['detection error']
526,10:13.4,30/12/2019,17:10:13,1,97,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
527,10:33.4,30/12/2019,17:10:33,1,84,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'uncertain', 'uncertain']"
528,11:03.1,30/12/2019,17:11:03,0,63,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['uncertain', 'pedestrian', 'uncertain']"
529,11:11.5,30/12/2019,17:11:11,1,66,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
531,12:18.2,30/12/2019,17:12:18,0,16,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'pedestrian', 'uncertain', 'uncertain']"
535,14:02.1,30/12/2019,17:14:02,0,85,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'pedestrian', 'uncertain']"
536,14:18.3,30/12/2019,17:14:18,1,98,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
537,15:05.2,30/12/2019,17:15:05,1,1,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
538,15:13.3,30/12/2019,17:15:13,1,83,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
539,15:21.1,30/12/2019,17:15:21,1,5,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
542,16:18.3,30/12/2019,17:16:18,1,25,"['Clouds', 803, 295.85, 88]",'Clouds', 803, 295.85, 88,['detection error']
543,16:41.2,30/12/2019,17:16:41,0,48,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,"['pedestrian', 'pedestrian', 'uncertain', 'uncertain', 'uncertain']"
544,17:04.3,30/12/2019,17:17:04,1,60,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,"['uncertain', 'pedestrian', 'uncertain', 'uncertain']"
545,17:18.1,30/12/2019,17:17:18,1,68,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,"['pedestrian', 'uncertain', 'uncertain']"
549,18:35.2,30/12/2019,17:18:35,0,1,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
551,18:52.1,30/12/2019,17:18:52,0,52,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,"['pedestrian', 'uncertain', 'uncertain', 'uncertain']"
553,19:10.4,30/12/2019,17:19:10,0,50,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
554,20:08.4,30/12/2019,17:20:08,1,24,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
556,20:24.4,30/12/2019,17:20:24,1,94,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,['detection error']
559,21:10.3,30/12/2019,17:21:10,1,49,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
560,21:20.1,30/12/2019,17:21:20,1,6,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
563,23:06.0,30/12/2019,17:23:06,1,48,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
566,24:18.3,30/12/2019,17:24:18,1,74,"['Clouds', 803, 295.87, 88]",'Clouds', 803, 295.87, 88,"['pedestrian', 'pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
567,25:04.3,30/12/2019,17:25:04,1,44,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
571,26:18.1,30/12/2019,17:26:18,0,37,"['Clouds', 802, 295.82, 88]",'Clouds', 802, 295.82, 88,['detection error']
572,26:40.1,30/12/2019,17:26:40,1,1,"['Clouds', 802, 295.82, 88]",'Clouds', 802, 295.82, 88,['detection error']
573,27:03.2,30/12/2019,17:27:03,0,87,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
576,28:08.3,30/12/2019,17:28:08,0,50,"['Clouds', 802, 295.82, 88]",'Clouds', 802, 295.82, 88,"['pedestrian', 'uncertain', 'uncertain', 'pedestrian', 'uncertain']"
577,28:18.1,30/12/2019,17:28:18,0,17,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,['detection error']
578,28:30.4,30/12/2019,17:28:30,1,81,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,"['pedestrian', 'uncertain', 'pedestrian', 'uncertain', 'uncertain']"
580,28:48.1,30/12/2019,17:28:48,0,74,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
583,29:15.5,30/12/2019,17:29:15,1,80,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,"['pedestrian', 'pedestrian', 'uncertain']"
584,29:23.3,30/12/2019,17:29:23,1,47,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,['detection error']
585,29:31.5,30/12/2019,17:29:31,0,50,"['Clouds', 803, 295.86, 88]",'Clouds', 803, 295.86, 88,"['pedestrian', 'uncertain', 'pedestrian', 'pedestrian', 'uncertain']"
588,30:07.3,30/12/2019,17:30:07,0,0,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,"['pedestrian', 'pedestrian', 'pedestrian', 'pedestrian', 'uncertain']"
589,30:15.1,30/12/2019,17:30:15,1,99,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,['detection error']
593,31:27.2,30/12/2019,17:31:27,0,74,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,"['pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
594,31:46.4,30/12/2019,17:31:46,1,57,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,"['uncertain', 'pedestrian', 'uncertain']"
595,32:18.2,30/12/2019,17:32:18,1,35,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,['detection error']
596,32:51.1,30/12/2019,17:32:51,1,47,"['Clouds', 802, 295.65, 88]",'Clouds', 802, 295.65, 88,"['pedestrian', 'pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
599,33:17.2,30/12/2019,17:33:17,0,97,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,['detection error']
601,33:32.4,30/12/2019,17:33:32,1,18,"['Clouds', 802, 295.65, 88]",'Clouds', 802, 295.65, 88,"['pedestrian', 'uncertain']"
602,34:18.2,30/12/2019,17:34:18,1,76,"['Clouds', 802, 295.65, 88]",'Clouds', 802, 295.65, 88,['detection error']
603,34:43.4,30/12/2019,17:34:43,0,42,"['Clouds', 802, 295.65, 88]",'Clouds', 802, 295.65, 88,['detection error']
605,36:18.2,30/12/2019,17:36:18,0,64,"['Clouds', 802, 295.65, 88]",'Clouds', 802, 295.65, 88,['detection error']
607,36:36.1,30/12/2019,17:36:36,0,67,"['Clouds', 802, 295.65, 88]",'Clouds', 802, 295.65, 88,"['pedestrian', 'pedestrian', 'pedestrian', 'car', 'uncertain']"
608,37:05.1,30/12/2019,17:37:05,1,13,"['Clouds', 802, 295.66, 88]",'Clouds', 802, 295.66, 88,['detection error']
609,38:18.2,30/12/2019,17:38:18,0,6,"['Clouds', 802, 295.65, 88]",'Clouds', 802, 295.65, 88,['detection error']
613,40:18.3,30/12/2019,17:40:18,1,55,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
616,40:53.2,30/12/2019,17:40:53,1,20,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
617,41:02.0,30/12/2019,17:41:02,1,84,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
618,41:10.2,30/12/2019,17:41:10,0,28,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
619,41:18.0,30/12/2019,17:41:18,0,33,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['pedestrian', 'pedestrian', 'uncertain', 'pedestrian', 'uncertain']"
620,41:45.1,30/12/2019,17:41:45,1,69,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
621,41:53.1,30/12/2019,17:41:53,1,35,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['pedestrian', 'uncertain', 'pedestrian', 'uncertain', 'uncertain']"
622,42:18.2,30/12/2019,17:42:18,0,90,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
628,44:24.1,30/12/2019,17:44:24,1,82,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['uncertain', 'pedestrian', 'uncertain']"
630,44:46.2,30/12/2019,17:44:46,0,52,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
634,45:24.1,30/12/2019,17:45:24,0,1,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
635,45:32.2,30/12/2019,17:45:32,1,17,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['pedestrian', 'pedestrian', 'pedestrian', 'pedestrian', 'uncertain']"
636,45:40.1,30/12/2019,17:45:40,0,26,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['pedestrian', 'uncertain', 'pedestrian', 'pedestrian', 'uncertain']"
637,46:18.1,30/12/2019,17:46:18,1,12,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
640,47:02.2,30/12/2019,17:47:02,1,64,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['uncertain', 'pedestrian', 'uncertain', 'uncertain']"
644,48:18.2,30/12/2019,17:48:18,1,78,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['pedestrian', 'uncertain']"
645,49:03.2,30/12/2019,17:49:03,1,59,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['pedestrian', 'pedestrian', 'uncertain', 'uncertain', 'uncertain']"
646,49:18.1,30/12/2019,17:49:18,1,52,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,['detection error']
649,50:12.4,30/12/2019,17:50:12,1,45,"['Clouds', 802, 295.67, 88]",'Clouds', 802, 295.67, 88,"['pedestrian', 'uncertain']"
650,50:22.2,30/12/2019,17:50:22,1,58,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'uncertain']"
652,50:38.5,30/12/2019,17:50:38,1,97,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'uncertain']"
656,51:31.2,30/12/2019,17:51:31,1,79,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'uncertain']"
658,53:05.2,30/12/2019,17:53:05,1,81,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'uncertain']"
659,53:18.1,30/12/2019,17:53:18,0,40,"['Clouds', 802, 295.69, 88]",'Clouds', 802, 295.69, 88,"['pedestrian', 'uncertain', 'uncertain', 'uncertain']"
660,53:26.4,30/12/2019,17:53:26,1,67,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'uncertain']"
662,53:53.5,30/12/2019,17:53:53,1,67,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'uncertain']"
664,54:18.2,30/12/2019,17:54:18,1,87,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'car', 'uncertain']"
665,54:28.0,30/12/2019,17:54:28,0,73,"['Clouds', 802, 295.69, 88]",'Clouds', 802, 295.69, 88,"['pedestrian', 'uncertain']"
666,54:36.2,30/12/2019,17:54:36,0,87,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['car', 'car', 'uncertain']"
669,56:18.3,30/12/2019,17:56:18,1,33,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'uncertain']"
670,57:26.3,30/12/2019,17:57:26,1,99,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'pedestrian', 'uncertain']"
672,58:18.1,30/12/2019,17:58:18,1,19,"['Clouds', 802, 295.06, 88]",'Clouds', 802, 295.06, 88,"['pedestrian', 'uncertain', 'uncertain']"
675,59:28.1,30/12/2019,17:59:28,0,2,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['uncertain', 'uncertain', 'uncertain', 'uncertain', 'uncertain']"
676,59:38.5,30/12/2019,17:59:38,1,49,"['Clouds', 802, 295.06, 88]",'Clouds', 802, 295.06, 88,"['pedestrian', 'uncertain']"
677,59:47.4,30/12/2019,17:59:47,0,26,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,"['pedestrian', 'uncertain']"
678,00:04.1,30/12/2019,18:00:04,1,89,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,['detection error']
679,00:12.0,30/12/2019,18:00:12,0,92,"['Clouds', 802, 295.06, 88]",'Clouds', 802, 295.06, 88,['detection error']
682,00:37.4,30/12/2019,18:00:37,0,82,"['Clouds', 802, 295.06, 88]",'Clouds', 802, 295.06, 88,['detection error']
684,01:38.4,30/12/2019,18:01:38,0,34,"['Clouds', 802, 295.06, 88]",'Clouds', 802, 295.06, 88,['detection error']
685,01:46.5,30/12/2019,18:01:46,1,77,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
686,02:18.1,30/12/2019,18:02:18,1,67,"['Clouds', 802, 295.64, 88]",'Clouds', 802, 295.64, 88,['detection error']
687,02:26.2,30/12/2019,18:02:26,1,6,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
688,03:04.2,30/12/2019,18:03:04,0,54,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
689,03:15.3,30/12/2019,18:03:15,1,5,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
691,03:48.1,30/12/2019,18:03:48,1,33,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
692,03:56.0,30/12/2019,18:03:56,1,67,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
694,04:44.4,30/12/2019,18:04:44,1,83,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
695,05:04.3,30/12/2019,18:05:04,0,69,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
696,05:12.3,30/12/2019,18:05:12,1,83,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
698,05:43.2,30/12/2019,18:05:43,1,5,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
699,05:51.4,30/12/2019,18:05:51,1,21,"['Clouds', 802, 295.05, 88]",'Clouds', 802, 295.05, 88,['detection error']
